year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,2,28,2004,2010,-6,2127,2138,-11,EV,4224,N13123,EWR,MKE,122,725,20,10,2013-03-01T01:00:00Z
2013,2,24,837,840,-3,946,1003,-17,9E,3422,N925XJ,JFK,BOS,34,187,8,40,2013-02-24T13:00:00Z
2013,2,5,1258,1215,43,1405,1328,37,EV,4087,N14953,EWR,PWM,46,284,12,15,2013-02-05T17:00:00Z
2013,2,11,1058,1059,-1,1336,1324,12,B6,1925,N529JB,JFK,MSY,199,1182,10,59,2013-02-11T15:00:00Z
2013,2,17,1153,1150,3,1318,1325,-7,FL,353,N985AT,LGA,CAK,62,397,11,50,2013-02-17T16:00:00Z
2013,2,7,1218,1221,-3,1405,1418,-13,EV,4640,N14105,EWR,DAY,84,533,12,21,2013-02-07T17:00:00Z
2013,2,5,1454,1457,-3,1843,1823,20,UA,1698,N76514,EWR,SFO,378,2565,14,57,2013-02-05T19:00:00Z
2013,2,25,1126,1134,-8,1429,1445,-16,UA,1147,N73278,EWR,FLL,164,1065,11,34,2013-02-25T16:00:00Z
2013,2,1,554,600,-6,851,904,-13,B6,371,N623JB,LGA,FLL,159,1076,6,0,2013-02-01T11:00:00Z
2013,2,25,1801,1755,6,1913,1940,-27,WN,573,N8606C,LGA,MDW,116,725,17,55,2013-02-25T22:00:00Z
2013,2,23,509,515,-6,802,813,-11,UA,1656,N37298,EWR,IAH,217,1400,5,15,2013-02-23T10:00:00Z
2013,2,28,1909,1815,54,2058,2042,16,9E,3542,N909XJ,JFK,MSP,145,1029,18,15,2013-02-28T23:00:00Z
2013,2,6,1610,1602,8,1744,1722,22,YV,3771,N509MJ,LGA,IAD,51,229,16,2,2013-02-06T21:00:00Z
2013,2,17,1154,1200,-6,1311,1315,-4,MQ,4425,N858MQ,JFK,DCA,58,213,12,0,2013-02-17T17:00:00Z
2013,2,19,833,840,-7,1032,1030,2,MQ,4521,N739MQ,LGA,RDU,81,431,8,40,2013-02-19T13:00:00Z
2013,2,26,1425,1414,11,1637,1615,22,EV,4229,N21129,EWR,CHS,110,628,14,14,2013-02-26T19:00:00Z
2013,2,8,NA,1235,NA,NA,1415,NA,MQ,4404,N815MQ,JFK,RDU,NA,427,12,35,2013-02-08T17:00:00Z
2013,2,14,1838,1845,-7,2015,2030,-15,MQ,4517,N719MQ,LGA,CRW,79,444,18,45,2013-02-14T23:00:00Z
2013,2,24,1815,1815,0,2127,2125,2,AS,7,N403AS,EWR,SEA,328,2402,18,15,2013-02-24T23:00:00Z
2013,2,20,1830,1830,0,2120,2123,-3,UA,712,N481UA,EWR,LAS,310,2227,18,30,2013-02-20T23:00:00Z
2013,2,18,929,825,64,1231,1133,58,B6,181,N531JB,JFK,SAN,335,2446,8,25,2013-02-18T13:00:00Z
2013,2,26,127,2245,162,229,2356,153,B6,128,N296JB,JFK,BTV,44,266,22,45,2013-02-27T03:00:00Z
2013,2,18,829,830,-1,1014,1025,-11,AA,1855,N4XPAA,LGA,STL,134,888,8,30,2013-02-18T13:00:00Z
2013,2,23,1835,1800,35,2030,1944,46,B6,1185,N307JB,JFK,RDU,78,427,18,0,2013-02-23T23:00:00Z
2013,2,26,1636,1640,-4,1850,1850,0,MQ,4540,N736MQ,LGA,DTW,92,502,16,40,2013-02-26T21:00:00Z
2013,2,4,1335,1253,42,1628,1555,33,UA,1641,N76265,EWR,MCO,150,937,12,53,2013-02-04T17:00:00Z
2013,2,24,1427,1430,-3,1534,1552,-18,EV,5708,N827AS,LGA,IAD,52,229,14,30,2013-02-24T19:00:00Z
2013,2,14,824,830,-6,949,1005,-16,WN,1171,N484WN,EWR,MDW,110,711,8,30,2013-02-14T13:00:00Z
2013,2,20,1911,1920,-9,2050,2116,-26,9E,3525,N901XJ,JFK,ORD,123,740,19,20,2013-02-21T00:00:00Z
2013,2,4,1953,2000,-7,2049,2114,-25,US,2142,N965UW,LGA,BOS,41,184,20,0,2013-02-05T01:00:00Z
2013,2,28,1106,1110,-4,1233,1252,-19,EV,5273,N709EV,LGA,PIT,59,335,11,10,2013-02-28T16:00:00Z
2013,2,1,732,740,-8,915,927,-12,EV,4099,N13538,EWR,STL,142,872,7,40,2013-02-01T12:00:00Z
2013,2,11,1404,1345,19,1645,1655,-10,B6,83,N763JB,JFK,SEA,324,2422,13,45,2013-02-11T18:00:00Z
2013,2,18,1636,1605,31,1916,1911,5,B6,157,N656JB,JFK,MCO,129,944,16,5,2013-02-18T21:00:00Z
2013,2,20,1856,1900,-4,2210,2238,-28,DL,87,N717TW,JFK,LAX,337,2475,19,0,2013-02-21T00:00:00Z
2013,2,22,1923,1925,-2,2224,2247,-23,DL,2143,N923DL,LGA,MIA,155,1096,19,25,2013-02-23T00:00:00Z
2013,2,25,558,600,-2,727,724,3,EV,4460,N18120,EWR,MKE,116,725,6,0,2013-02-25T11:00:00Z
2013,2,27,842,835,7,1147,1150,-3,AA,717,N3HJAA,LGA,DFW,205,1389,8,35,2013-02-27T13:00:00Z
2013,2,5,1434,1440,-6,1626,1614,12,UA,81,N38403,EWR,CLE,76,404,14,40,2013-02-05T19:00:00Z
2013,2,28,1947,1959,-12,2129,2144,-15,MQ,4423,N825MQ,JFK,RDU,72,427,19,59,2013-03-01T00:00:00Z
2013,2,2,1558,1555,3,2041,2056,-15,B6,703,N598JB,JFK,SJU,202,1598,15,55,2013-02-02T20:00:00Z
2013,2,16,2124,2020,64,44,2327,77,B6,801,N593JB,JFK,FLL,169,1069,20,20,2013-02-17T01:00:00Z
2013,2,24,1713,1700,13,1958,1955,3,AA,257,N3HMAA,JFK,LAS,308,2248,17,0,2013-02-24T22:00:00Z
2013,2,7,940,950,-10,1153,1210,-17,9E,3961,N8797A,LGA,GRR,103,618,9,50,2013-02-07T14:00:00Z
2013,2,5,553,600,-7,709,658,11,US,1833,N959UW,JFK,PHL,35,94,6,0,2013-02-05T11:00:00Z
2013,2,19,1720,1720,0,1900,1905,-5,MQ,4479,N711MQ,LGA,RDU,82,431,17,20,2013-02-19T22:00:00Z
2013,2,2,622,630,-8,746,810,-24,AA,303,N3AXAA,LGA,ORD,116,733,6,30,2013-02-02T11:00:00Z
2013,2,17,1429,1430,-1,1756,1815,-19,DL,1322,N717TW,JFK,SFO,354,2586,14,30,2013-02-17T19:00:00Z
2013,2,28,754,802,-8,949,1032,-43,UA,721,N597UA,LGA,DEN,211,1620,8,2,2013-02-28T13:00:00Z
2013,2,25,1414,1419,-5,1533,1529,4,EV,3830,N14993,EWR,BTV,48,266,14,19,2013-02-25T19:00:00Z
2013,2,19,712,715,-3,1027,1035,-8,AA,825,N3JKAA,JFK,FLL,158,1069,7,15,2013-02-19T12:00:00Z
2013,2,17,1928,1905,23,2139,2136,3,UA,112,N33262,EWR,MSY,155,1167,19,5,2013-02-18T00:00:00Z
2013,2,7,2053,2040,13,2400,2358,2,B6,165,N662JB,JFK,PDX,341,2454,20,40,2013-02-08T01:00:00Z
2013,2,18,1814,1820,-6,2139,2150,-11,AA,119,N3FMAA,EWR,LAX,348,2454,18,20,2013-02-18T23:00:00Z
2013,2,21,1058,1100,-2,1418,1424,-6,DL,2261,N904DL,LGA,MIA,153,1096,11,0,2013-02-21T16:00:00Z
2013,2,21,1502,1445,17,1822,1805,17,DL,2079,N315US,LGA,FLL,152,1076,14,45,2013-02-21T19:00:00Z
2013,2,5,1653,1645,8,1903,1900,3,DL,1473,N346NB,LGA,MEM,147,963,16,45,2013-02-05T21:00:00Z
2013,2,18,827,830,-3,1150,1205,-15,UA,1480,N13110,EWR,SFO,366,2565,8,30,2013-02-18T13:00:00Z
2013,2,20,1054,1059,-5,1311,1337,-26,DL,1647,N603DL,LGA,ATL,112,762,10,59,2013-02-20T15:00:00Z
2013,2,26,1429,1408,21,1717,1703,14,UA,511,N482UA,EWR,IAH,208,1400,14,8,2013-02-26T19:00:00Z
2013,2,17,1237,1245,-8,1442,1444,-2,9E,3685,N8709A,EWR,DTW,82,488,12,45,2013-02-17T17:00:00Z
2013,2,16,819,830,-11,1405,1335,30,DL,301,N644DL,JFK,SJU,247,1598,8,30,2013-02-16T13:00:00Z
2013,2,5,958,955,3,1108,1100,8,9E,3667,N8758D,JFK,PHL,31,94,9,55,2013-02-05T14:00:00Z
2013,2,18,712,715,-3,1022,1045,-23,AA,443,N5DRAA,JFK,MIA,150,1089,7,15,2013-02-18T12:00:00Z
2013,2,20,1924,1929,-5,2145,2209,-24,DL,1715,N301NB,LGA,MSY,186,1183,19,29,2013-02-21T00:00:00Z
2013,2,27,1624,1550,34,1830,1820,10,9E,3540,N904XJ,JFK,MSP,154,1029,15,50,2013-02-27T20:00:00Z
2013,2,1,1154,1159,-5,1433,1431,2,EV,4090,N27962,EWR,JAX,141,820,11,59,2013-02-01T16:00:00Z
2013,2,10,724,730,-6,1027,1100,-33,AA,33,N327AA,JFK,LAX,337,2475,7,30,2013-02-10T12:00:00Z
2013,2,1,930,929,1,1425,1427,-2,B6,215,N509JB,EWR,SJU,203,1608,9,29,2013-02-01T14:00:00Z
2013,2,13,934,935,-1,1236,1230,6,B6,41,N556JB,JFK,MCO,152,944,9,35,2013-02-13T14:00:00Z
2013,2,28,656,700,-4,815,832,-17,EV,3829,N17560,EWR,BNA,116,748,7,0,2013-02-28T12:00:00Z
2013,2,1,1132,1130,2,1304,1315,-11,WN,145,N651SW,EWR,STL,134,872,11,30,2013-02-01T16:00:00Z
2013,2,21,1838,1820,18,2003,2005,-2,AA,353,N3FFAA,LGA,ORD,124,733,18,20,2013-02-21T23:00:00Z
2013,2,1,1348,1345,3,1658,1705,-7,AA,1073,N3FTAA,LGA,MIA,166,1096,13,45,2013-02-01T18:00:00Z
2013,2,7,1150,1200,-10,1244,1303,-19,B6,1174,N318JB,EWR,BOS,37,200,12,0,2013-02-07T17:00:00Z
2013,2,4,1755,1800,-5,1950,1939,11,UA,691,N811UA,LGA,ORD,151,733,18,0,2013-02-04T23:00:00Z
2013,2,4,656,700,-4,941,850,51,AA,305,N476AA,LGA,ORD,130,733,7,0,2013-02-04T12:00:00Z
2013,2,10,802,800,2,1049,1124,-35,DL,2143,N320US,JFK,MIA,139,1089,8,0,2013-02-10T13:00:00Z
2013,2,19,1440,1445,-5,1552,1606,-14,9E,3452,N935XJ,JFK,BOS,38,187,14,45,2013-02-19T19:00:00Z
2013,2,8,NA,1820,NA,NA,2005,NA,AA,353,NA,LGA,ORD,NA,733,18,20,2013-02-08T23:00:00Z
2013,2,2,616,615,1,806,820,-14,US,1057,N721UW,JFK,CLT,85,541,6,15,2013-02-02T11:00:00Z
2013,2,8,931,920,11,1243,1245,-2,AA,721,N578AA,LGA,DFW,203,1389,9,20,2013-02-08T14:00:00Z
2013,2,17,2050,2100,-10,2159,2215,-16,US,2191,N745VJ,LGA,DCA,44,214,21,0,2013-02-18T02:00:00Z
2013,2,12,556,600,-4,854,905,-11,B6,125,N662JB,JFK,FLL,152,1069,6,0,2013-02-12T11:00:00Z
2013,2,26,1451,1500,-9,1551,1608,-17,US,2132,N946UW,LGA,BOS,34,184,15,0,2013-02-26T20:00:00Z
2013,2,5,1915,1915,0,2156,2211,-15,B6,155,N603JB,JFK,MCO,142,944,19,15,2013-02-06T00:00:00Z
2013,2,7,1358,1400,-2,1641,1636,5,DL,2247,N695DL,LGA,ATL,127,762,14,0,2013-02-07T19:00:00Z
2013,2,6,1202,1205,-3,1312,1325,-13,WN,644,N403WN,EWR,MDW,114,711,12,5,2013-02-06T17:00:00Z
2013,2,21,734,740,-6,1042,1044,-2,B6,341,N621JB,JFK,SRQ,157,1041,7,40,2013-02-21T12:00:00Z
2013,2,7,1338,1335,3,1625,1632,-7,B6,1161,N760JB,LGA,PBI,148,1035,13,35,2013-02-07T18:00:00Z
2013,2,21,928,930,-2,1251,1242,9,B6,375,N508JB,LGA,FLL,158,1076,9,30,2013-02-21T14:00:00Z
2013,2,11,700,705,-5,1022,1015,7,WN,3483,N240WN,EWR,HOU,233,1411,7,5,2013-02-11T12:00:00Z
2013,2,19,1638,1555,43,1810,1725,45,B6,12,N274JB,JFK,SYR,49,209,15,55,2013-02-19T20:00:00Z
2013,2,15,1512,1505,7,1659,1654,5,EV,3824,N15983,EWR,STL,147,872,15,5,2013-02-15T20:00:00Z
2013,2,21,1907,1910,-3,2152,2232,-40,DL,2159,N3741S,JFK,MCO,134,944,19,10,2013-02-22T00:00:00Z
2013,2,5,NA,1645,NA,NA,2005,NA,AA,181,N332AA,JFK,LAX,NA,2475,16,45,2013-02-05T21:00:00Z
2013,2,23,1750,1745,5,1915,1930,-15,WN,2046,N455WN,EWR,MDW,115,711,17,45,2013-02-23T22:00:00Z
2013,2,12,1136,1144,-8,1258,1255,3,EV,4264,N12552,EWR,BTV,54,266,11,44,2013-02-12T16:00:00Z
2013,2,2,830,834,-4,1152,1212,-20,UA,1296,N76526,EWR,SFO,368,2565,8,34,2013-02-02T13:00:00Z
2013,2,18,1453,1456,-3,1620,1624,-4,9E,4357,N839AY,JFK,ORF,49,290,14,56,2013-02-18T19:00:00Z
2013,2,21,1505,1455,10,1804,1757,7,B6,141,N621JB,JFK,PBI,147,1028,14,55,2013-02-21T19:00:00Z
2013,2,23,809,810,-1,1059,1043,16,FL,361,N994AT,LGA,ATL,135,762,8,10,2013-02-23T13:00:00Z
2013,2,1,733,735,-2,1100,1047,13,B6,341,N556JB,JFK,SRQ,175,1041,7,35,2013-02-01T12:00:00Z
2013,2,5,1613,1550,23,1816,1820,-4,9E,3355,N935XJ,JFK,MSP,158,1029,15,50,2013-02-05T20:00:00Z
2013,2,26,1233,1233,0,1423,1430,-7,EV,4640,N13964,EWR,DAY,94,533,12,33,2013-02-26T17:00:00Z
2013,2,25,1600,1605,-5,1717,1754,-37,9E,3459,N915XJ,JFK,BNA,118,765,16,5,2013-02-25T21:00:00Z
2013,2,21,554,600,-6,828,825,3,MQ,4650,N528MQ,LGA,ATL,119,762,6,0,2013-02-21T11:00:00Z
2013,2,8,NA,1600,NA,NA,1933,NA,DL,161,N986DL,JFK,MIA,NA,1089,16,0,2013-02-08T21:00:00Z
2013,2,5,1437,1442,-5,1655,1658,-3,EV,4181,N14188,EWR,MCI,179,1092,14,42,2013-02-05T19:00:00Z
2013,2,27,1050,1015,35,1246,1216,30,US,1427,N702UW,JFK,CLT,86,541,10,15,2013-02-27T15:00:00Z
2013,2,18,2037,2005,32,2303,2237,26,EV,4645,N13949,EWR,JAX,127,820,20,5,2013-02-19T01:00:00Z
2013,2,9,NA,1200,NA,NA,1501,NA,UA,1461,NA,EWR,IAH,NA,1400,12,0,2013-02-09T17:00:00Z
2013,2,20,1711,1445,146,2020,1744,156,B6,63,N559JB,JFK,TPA,155,1005,14,45,2013-02-20T19:00:00Z
2013,2,28,1927,1930,-3,2126,2151,-25,9E,3798,N8745B,JFK,CLT,84,541,19,30,2013-03-01T00:00:00Z
2013,2,27,923,920,3,1303,1240,23,AA,1589,N4YHAA,EWR,DFW,207,1372,9,20,2013-02-27T14:00:00Z
2013,2,7,1607,1555,12,1819,1810,9,EV,3820,N11181,EWR,SDF,110,642,15,55,2013-02-07T20:00:00Z
2013,2,27,857,900,-3,1225,1220,5,AA,647,N5CRAA,JFK,MIA,165,1089,9,0,2013-02-27T14:00:00Z
2013,2,28,1204,1210,-6,1258,1315,-17,WN,2236,N459WN,EWR,BWI,35,169,12,10,2013-02-28T17:00:00Z
2013,2,16,1729,1725,4,2037,2017,20,UA,1471,N34131,EWR,MCO,153,937,17,25,2013-02-16T22:00:00Z
2013,2,21,1341,1345,-4,1651,1655,-4,B6,209,N535JB,JFK,LGB,347,2465,13,45,2013-02-21T18:00:00Z
2013,2,25,1937,1940,-3,2116,2125,-9,MQ,3783,N534MQ,JFK,CMH,76,483,19,40,2013-02-26T00:00:00Z
2013,2,21,1918,1855,23,2138,2157,-19,DL,1099,N320NB,JFK,MSY,172,1182,18,55,2013-02-21T23:00:00Z
2013,2,26,1753,1800,-7,2008,2006,2,US,373,N544UW,JFK,CLT,97,541,18,0,2013-02-26T23:00:00Z
2013,2,10,758,800,-2,1028,1030,-2,WN,692,N7730A,LGA,DEN,241,1620,8,0,2013-02-10T13:00:00Z
2013,2,19,1701,1630,31,2024,1954,30,B6,675,N794JB,JFK,LAX,345,2475,16,30,2013-02-19T21:00:00Z
2013,2,10,936,930,6,1220,1245,-25,B6,375,N662JB,LGA,FLL,148,1076,9,30,2013-02-10T14:00:00Z
2013,2,5,939,900,39,1234,1227,7,DL,120,N711ZX,JFK,LAX,324,2475,9,0,2013-02-05T14:00:00Z
2013,2,27,1300,1302,-2,1409,1404,5,EV,4129,N10575,EWR,DCA,45,199,13,2,2013-02-27T18:00:00Z
2013,2,5,1316,1325,-9,1453,1505,-12,MQ,4475,N719MQ,LGA,RDU,71,431,13,25,2013-02-05T18:00:00Z
2013,2,21,NA,1000,NA,NA,1139,NA,UA,441,NA,LGA,ORD,NA,733,10,0,2013-02-21T15:00:00Z
2013,2,23,835,840,-5,1152,1141,11,UA,833,N535UA,EWR,SAN,337,2425,8,40,2013-02-23T13:00:00Z
2013,2,20,1757,1800,-3,1910,1915,-5,WN,475,N727SW,EWR,BWI,39,169,18,0,2013-02-20T23:00:00Z
2013,2,22,1711,1700,11,1950,1950,0,AA,575,N623AA,JFK,EGE,255,1747,17,0,2013-02-22T22:00:00Z
2013,2,18,610,615,-5,831,842,-11,DL,575,N302NB,EWR,ATL,106,746,6,15,2013-02-18T11:00:00Z
2013,2,28,1920,1925,-5,2228,2229,-1,DL,1485,N917DL,LGA,MCO,152,950,19,25,2013-03-01T00:00:00Z
2013,2,12,1612,1610,2,1812,1800,12,AA,341,N4WAAA,LGA,ORD,126,733,16,10,2013-02-12T21:00:00Z
2013,2,11,752,753,-1,937,1007,-30,DL,2119,N372NW,LGA,MSP,148,1020,7,53,2013-02-11T12:00:00Z
2013,2,5,1011,1020,-9,1331,1330,1,AA,731,N3BJAA,LGA,DFW,206,1389,10,20,2013-02-05T15:00:00Z
2013,2,4,1353,1357,-4,1659,1708,-9,UA,1164,N17233,EWR,FLL,165,1065,13,57,2013-02-04T18:00:00Z
2013,2,21,1751,1753,-2,2122,2113,9,UA,535,N554UA,JFK,LAX,332,2475,17,53,2013-02-21T22:00:00Z
2013,2,8,1110,1115,-5,1422,1425,-3,AA,2099,N3FTAA,LGA,MIA,154,1096,11,15,2013-02-08T16:00:00Z
2013,2,28,2107,2110,-3,2204,2209,-5,EV,4404,N12996,EWR,PVD,32,160,21,10,2013-03-01T02:00:00Z
2013,2,27,1355,1400,-5,1705,1631,34,B6,615,N192JB,JFK,JAX,139,828,14,0,2013-02-27T19:00:00Z
2013,2,4,809,815,-6,1011,1015,-4,US,675,N665AW,EWR,CLT,87,529,8,15,2013-02-04T13:00:00Z
2013,2,28,906,911,-5,1215,1220,-5,UA,235,N578UA,EWR,MIA,159,1085,9,11,2013-02-28T14:00:00Z
2013,2,28,656,700,-4,1021,1019,2,DL,2003,N916DL,LGA,MIA,166,1096,7,0,2013-02-28T12:00:00Z
2013,2,16,1836,1840,-4,1945,2020,-35,MQ,3730,N546MQ,EWR,ORD,102,719,18,40,2013-02-16T23:00:00Z
2013,2,21,1845,1840,5,2028,2020,8,MQ,3730,N504MQ,EWR,ORD,131,719,18,40,2013-02-21T23:00:00Z
2013,2,16,835,840,-5,1005,1001,4,9E,3422,N919XJ,JFK,BOS,46,187,8,40,2013-02-16T13:00:00Z
2013,2,28,1353,1359,-6,1609,1638,-29,DL,2043,N340NB,JFK,ATL,112,760,13,59,2013-02-28T18:00:00Z
2013,2,22,1725,1649,36,1838,1816,22,EV,4316,N13979,EWR,RIC,51,277,16,49,2013-02-22T21:00:00Z
2013,2,21,1408,1408,0,1651,1703,-12,UA,595,N829UA,EWR,IAH,207,1400,14,8,2013-02-21T19:00:00Z
2013,2,6,1725,1735,-10,1833,1854,-21,B6,74,N584JB,JFK,BTV,49,266,17,35,2013-02-06T22:00:00Z
2013,2,6,852,835,17,1108,1105,3,MQ,4610,N502MQ,LGA,ATL,111,762,8,35,2013-02-06T13:00:00Z
2013,2,2,1104,1100,4,1211,1215,-4,US,2171,N954UW,LGA,DCA,49,214,11,0,2013-02-02T16:00:00Z
2013,2,3,1504,1416,48,1726,1650,36,FL,349,N997AT,LGA,ATL,114,762,14,16,2013-02-03T19:00:00Z
2013,2,9,1741,1745,-4,2010,2042,-32,B6,391,N595JB,LGA,MCO,129,950,17,45,2013-02-09T22:00:00Z
2013,2,11,657,705,-8,1027,1020,7,B6,981,N559JB,JFK,FLL,157,1069,7,5,2013-02-11T12:00:00Z
2013,2,21,550,540,10,848,850,-2,AA,1141,N624AA,JFK,MIA,157,1089,5,40,2013-02-21T10:00:00Z
2013,2,21,1146,1145,1,1520,1453,27,DL,1689,N367NW,LGA,PBI,161,1035,11,45,2013-02-21T16:00:00Z
2013,2,4,2021,2029,-8,2108,2140,-32,9E,3609,N8532G,JFK,PHL,31,94,20,29,2013-02-05T01:00:00Z
2013,2,28,1514,1450,24,1812,1755,17,AA,1813,N5FFAA,JFK,MCO,146,944,14,50,2013-02-28T19:00:00Z
2013,2,13,1504,1504,0,1646,1640,6,EV,4634,N15910,EWR,RDU,79,416,15,4,2013-02-13T20:00:00Z
2013,2,25,1437,1357,40,1544,1513,31,EV,4670,N17115,EWR,IAD,47,212,13,57,2013-02-25T18:00:00Z
2013,2,28,656,700,-4,944,1007,-23,UA,1636,N76265,EWR,PBI,152,1023,7,0,2013-02-28T12:00:00Z
2013,2,1,1215,1220,-5,1327,1343,-16,B6,66,N178JB,JFK,BUF,59,301,12,20,2013-02-01T17:00:00Z
2013,2,4,1125,1130,-5,1317,1315,2,WN,145,N356SW,EWR,STL,151,872,11,30,2013-02-04T16:00:00Z
2013,2,11,1027,924,63,1225,1118,67,EV,4234,N14959,EWR,STL,159,872,9,24,2013-02-11T14:00:00Z
2013,2,9,NA,1530,NA,NA,1910,NA,AA,85,N363AA,JFK,SFO,NA,2586,15,30,2013-02-09T20:00:00Z
2013,2,17,1855,1900,-5,2218,2235,-17,DL,87,N705TW,JFK,LAX,333,2475,19,0,2013-02-18T00:00:00Z
2013,2,16,2024,2029,-5,2114,2139,-25,EV,4583,N15912,EWR,MHT,37,209,20,29,2013-02-17T01:00:00Z
2013,2,13,1152,1155,-3,1509,1458,11,B6,625,N187JB,JFK,HOU,234,1428,11,55,2013-02-13T16:00:00Z
2013,2,19,655,700,-5,827,840,-13,UA,1588,N76517,LGA,ORD,121,733,7,0,2013-02-19T12:00:00Z
2013,2,6,1937,1935,2,2139,2145,-6,9E,3899,N8894A,JFK,CLE,84,425,19,35,2013-02-07T00:00:00Z
2013,2,7,1358,1355,3,1532,1530,2,WN,348,N729SW,LGA,MDW,123,725,13,55,2013-02-07T18:00:00Z
2013,2,18,1455,1455,0,1634,1645,-11,AA,337,N594AA,LGA,ORD,122,733,14,55,2013-02-18T19:00:00Z
2013,2,22,759,805,-6,1013,1029,-16,9E,3538,N909XJ,JFK,MSP,161,1029,8,5,2013-02-22T13:00:00Z
2013,2,20,1536,1446,50,1647,1555,52,UA,1178,N17245,EWR,BOS,42,200,14,46,2013-02-20T19:00:00Z
2013,2,16,750,753,-3,1022,1021,1,EV,4287,N14198,EWR,MSY,187,1167,7,53,2013-02-16T12:00:00Z
2013,2,17,2036,2041,-5,2319,2343,-24,UA,299,N850UA,EWR,DFW,196,1372,20,41,2013-02-18T01:00:00Z
2013,2,11,NA,1015,NA,NA,1131,NA,EV,4663,N14959,EWR,IAD,NA,212,10,15,2013-02-11T15:00:00Z
2013,2,10,2115,2125,-10,2251,2250,1,MQ,4660,N537MQ,LGA,BNA,135,764,21,25,2013-02-11T02:00:00Z
2013,2,5,824,829,-5,1106,1105,1,B6,611,N229JB,JFK,JAX,128,828,8,29,2013-02-05T13:00:00Z
2013,2,10,1602,1545,17,1720,1703,17,9E,3635,N8971A,JFK,BWI,36,184,15,45,2013-02-10T20:00:00Z
2013,2,25,1102,1112,-10,1328,1323,5,DL,1573,N371NB,LGA,MEM,168,963,11,12,2013-02-25T16:00:00Z
2013,2,16,1213,1035,98,1433,1243,110,EV,4255,N12540,EWR,CHS,119,628,10,35,2013-02-16T15:00:00Z
2013,2,5,734,737,-3,902,914,-12,UA,279,N483UA,EWR,ORD,118,719,7,37,2013-02-05T12:00:00Z
2013,2,25,1656,1620,36,1741,1724,17,EV,4093,N17560,EWR,ALB,30,143,16,20,2013-02-25T21:00:00Z
2013,2,15,1044,1045,-1,1333,1332,1,B6,1183,N645JB,JFK,MCO,150,944,10,45,2013-02-15T15:00:00Z
2013,2,12,2019,2015,4,2118,2130,-12,AA,1762,N3DSAA,JFK,BOS,41,187,20,15,2013-02-13T01:00:00Z
2013,2,6,1421,1400,21,1609,1559,10,EV,4370,N12136,EWR,CHS,92,628,14,0,2013-02-06T19:00:00Z
2013,2,13,1346,1350,-4,1622,1623,-1,B6,615,N197JB,JFK,JAX,142,828,13,50,2013-02-13T18:00:00Z
2013,2,9,1856,1859,-3,2034,2104,-30,EV,4709,N15574,EWR,CLT,79,529,18,59,2013-02-09T23:00:00Z
2013,2,21,1558,1600,-2,1858,1930,-32,DL,161,N318US,JFK,MIA,147,1089,16,0,2013-02-21T21:00:00Z
2013,2,7,2243,2250,-7,2355,6,-11,B6,30,N206JB,JFK,ROC,50,264,22,50,2013-02-08T03:00:00Z
2013,2,14,1524,1452,32,1714,1655,19,DL,1231,N952DL,LGA,DTW,84,502,14,52,2013-02-14T19:00:00Z
2013,2,2,2050,2110,-20,2336,2355,-19,B6,529,N607JB,EWR,MCO,134,937,21,10,2013-02-03T02:00:00Z
2013,2,15,1125,1130,-5,1356,1446,-50,UA,703,N502UA,JFK,LAX,313,2475,11,30,2013-02-15T16:00:00Z
2013,2,2,725,729,-4,836,850,-14,B6,1305,N337JB,JFK,IAD,49,228,7,29,2013-02-02T12:00:00Z
2013,2,25,918,920,-2,1044,1042,2,B6,108,N307JB,JFK,BUF,61,301,9,20,2013-02-25T14:00:00Z
2013,2,24,1142,1145,-3,1356,1410,-14,DL,935,N305DQ,EWR,ATL,113,746,11,45,2013-02-24T16:00:00Z
2013,2,2,1616,1610,6,1744,1800,-16,AA,341,N4WLAA,LGA,ORD,117,733,16,10,2013-02-02T21:00:00Z
2013,2,19,757,800,-3,857,908,-11,US,2118,N965UW,LGA,BOS,37,184,8,0,2013-02-19T13:00:00Z
2013,2,25,819,820,-1,1116,1133,-17,DL,2395,N334NW,LGA,PBI,160,1035,8,20,2013-02-25T13:00:00Z
2013,2,12,1248,1200,48,1352,1315,37,EV,4125,N14105,EWR,ORF,47,284,12,0,2013-02-12T17:00:00Z
2013,2,5,1147,1155,-8,1509,1458,11,B6,625,N324JB,JFK,HOU,227,1428,11,55,2013-02-05T16:00:00Z
2013,2,16,1128,1109,19,1422,1420,2,UA,1164,N71411,EWR,LAX,329,2454,11,9,2013-02-16T16:00:00Z
2013,2,27,810,736,34,1139,1115,24,B6,643,N821JB,JFK,SFO,330,2586,7,36,2013-02-27T12:00:00Z
2013,2,26,729,720,9,850,848,2,FL,850,N968AT,LGA,MKE,113,738,7,20,2013-02-26T12:00:00Z
2013,2,18,1754,1735,19,2127,2115,12,B6,179,N618JB,JFK,PHX,312,2153,17,35,2013-02-18T22:00:00Z
2013,2,20,1940,1929,11,2251,2246,5,DL,1133,N349NB,LGA,RSW,167,1080,19,29,2013-02-21T00:00:00Z
2013,2,8,1631,1630,1,1840,1835,5,B6,1085,N206JB,JFK,CLT,86,541,16,30,2013-02-08T21:00:00Z
